"VRSTA VOZILA";"OBÈINE";"LETO";Cestna vozila konec leta (31.12.)
"..tovorna motorna vozila";"Èrnomelj";"2018";774
"..tovorna motorna vozila";"Èrnomelj";"2019";835
"..tovorna motorna vozila";"Destrnik";"2010";55
"..tovorna motorna vozila";"Destrnik";"2011";61
"..tovorna motorna vozila";"Destrnik";"2012";63
"..tovorna motorna vozila";"Destrnik";"2013";60
"..tovorna motorna vozila";"Destrnik";"2014";56
"..tovorna motorna vozila";"Destrnik";"2015";57
"..tovorna motorna vozila";"Destrnik";"2016";69
"..tovorna motorna vozila";"Destrnik";"2017";71
"..tovorna motorna vozila";"Destrnik";"2018";84
"..tovorna motorna vozila";"Destrnik";"2019";88
"..tovorna motorna vozila";"Divaèa";"2010";167
"..tovorna motorna vozila";"Divaèa";"2011";175
"..tovorna motorna vozila";"Divaèa";"2012";179
"..tovorna motorna vozila";"Divaèa";"2013";182
"..tovorna motorna vozila";"Divaèa";"2014";191
"..tovorna motorna vozila";"Divaèa";"2015";185
"..tovorna motorna vozila";"Divaèa";"2016";193
"..tovorna motorna vozila";"Divaèa";"2017";210
"..tovorna motorna vozila";"Divaèa";"2018";260
"..tovorna motorna vozila";"Divaèa";"2019";272
"..tovorna motorna vozila";"Dobje";"2010";42
"..tovorna motorna vozila";"Dobje";"2011";49
"..tovorna motorna vozila";"Dobje";"2012";56
"..tovorna motorna vozila";"Dobje";"2013";54
"..tovorna motorna vozila";"Dobje";"2014";61
"..tovorna motorna vozila";"Dobje";"2015";57
"..tovorna motorna vozila";"Dobje";"2016";65
"..tovorna motorna vozila";"Dobje";"2017";66
"..tovorna motorna vozila";"Dobje";"2018";68
"..tovorna motorna vozila";"Dobje";"2019";70
"..tovorna motorna vozila";"Dobrepolje";"2010";219
"..tovorna motorna vozila";"Dobrepolje";"2011";241
"..tovorna motorna vozila";"Dobrepolje";"2012";249
"..tovorna motorna vozila";"Dobrepolje";"2013";241
"..tovorna motorna vozila";"Dobrepolje";"2014";248
"..tovorna motorna vozila";"Dobrepolje";"2015";258
"..tovorna motorna vozila";"Dobrepolje";"2016";272
"..tovorna motorna vozila";"Dobrepolje";"2017";293
"..tovorna motorna vozila";"Dobrepolje";"2018";314
"..tovorna motorna vozila";"Dobrepolje";"2019";328
"..tovorna motorna vozila";"Dobrna";"2010";58
"..tovorna motorna vozila";"Dobrna";"2011";60
"..tovorna motorna vozila";"Dobrna";"2012";60
"..tovorna motorna vozila";"Dobrna";"2013";58
"..tovorna motorna vozila";"Dobrna";"2014";61
"..tovorna motorna vozila";"Dobrna";"2015";62
"..tovorna motorna vozila";"Dobrna";"2016";69
"..tovorna motorna vozila";"Dobrna";"2017";74
"..tovorna motorna vozila";"Dobrna";"2018";88
"..tovorna motorna vozila";"Dobrna";"2019";95
"..tovorna motorna vozila";"Dobrova - Polhov Gradec";"2010";310
"..tovorna motorna vozila";"Dobrova - Polhov Gradec";"2011";324
"..tovorna motorna vozila";"Dobrova - Polhov Gradec";"2012";334
"..tovorna motorna vozila";"Dobrova - Polhov Gradec";"2013";330
"..tovorna motorna vozila";"Dobrova - Polhov Gradec";"2014";368
"..tovorna motorna vozila";"Dobrova - Polhov Gradec";"2015";367
"..tovorna motorna vozila";"Dobrova - Polhov Gradec";"2016";395
"..tovorna motorna vozila";"Dobrova - Polhov Gradec";"2017";419
"..tovorna motorna vozila";"Dobrova - Polhov Gradec";"2018";446
"..tovorna motorna vozila";"Dobrova - Polhov Gradec";"2019";478
"..tovorna motorna vozila";"Dobrovnik/Dobronak";"2010";27
"..tovorna motorna vozila";"Dobrovnik/Dobronak";"2011";24
"..tovorna motorna vozila";"Dobrovnik/Dobronak";"2012";26
"..tovorna motorna vozila";"Dobrovnik/Dobronak";"2013";28
"..tovorna motorna vozila";"Dobrovnik/Dobronak";"2014";27
"..tovorna motorna vozila";"Dobrovnik/Dobronak";"2015";24
"..tovorna motorna vozila";"Dobrovnik/Dobronak";"2016";27
"..tovorna motorna vozila";"Dobrovnik/Dobronak";"2017";30
"..tovorna motorna vozila";"Dobrovnik/Dobronak";"2018";33
"..tovorna motorna vozila";"Dobrovnik/Dobronak";"2019";34
"..tovorna motorna vozila";"Dol pri Ljubljani";"2010";262
"..tovorna motorna vozila";"Dol pri Ljubljani";"2011";258
"..tovorna motorna vozila";"Dol pri Ljubljani";"2012";259
"..tovorna motorna vozila";"Dol pri Ljubljani";"2013";268
"..tovorna motorna vozila";"Dol pri Ljubljani";"2014";285
"..tovorna motorna vozila";"Dol pri Ljubljani";"2015";300
"..tovorna motorna vozila";"Dol pri Ljubljani";"2016";304
"..tovorna motorna vozila";"Dol pri Ljubljani";"2017";350
"..tovorna motorna vozila";"Dol pri Ljubljani";"2018";394
"..tovorna motorna vozila";"Dol pri Ljubljani";"2019";429
"..tovorna motorna vozila";"Dolenjske Toplice";"2010";107
"..tovorna motorna vozila";"Dolenjske Toplice";"2011";108
"..tovorna motorna vozila";"Dolenjske Toplice";"2012";112
"..tovorna motorna vozila";"Dolenjske Toplice";"2013";118
"..tovorna motorna vozila";"Dolenjske Toplice";"2014";120
"..tovorna motorna vozila";"Dolenjske Toplice";"2015";120
"..tovorna motorna vozila";"Dolenjske Toplice";"2016";126
"..tovorna motorna vozila";"Dolenjske Toplice";"2017";140
"..tovorna motorna vozila";"Dolenjske Toplice";"2018";143
"..tovorna motorna vozila";"Dolenjske Toplice";"2019";152
"..tovorna motorna vozila";"Domžale";"2010";1477
"..tovorna motorna vozila";"Domžale";"2011";1528
"..tovorna motorna vozila";"Domžale";"2012";1502
"..tovorna motorna vozila";"Domžale";"2013";1469
"..tovorna motorna vozila";"Domžale";"2014";1494
"..tovorna motorna vozila";"Domžale";"2015";1583
"..tovorna motorna vozila";"Domžale";"2016";1685
"..tovorna motorna vozila";"Domžale";"2017";1809
"..tovorna motorna vozila";"Domžale";"2018";1955
"..tovorna motorna vozila";"Domžale";"2019";2061
"..tovorna motorna vozila";"Dornava";"2010";79
"..tovorna motorna vozila";"Dornava";"2011";85
"..tovorna motorna vozila";"Dornava";"2012";88
"..tovorna motorna vozila";"Dornava";"2013";89
"..tovorna motorna vozila";"Dornava";"2014";91
"..tovorna motorna vozila";"Dornava";"2015";84
"..tovorna motorna vozila";"Dornava";"2016";86
"..tovorna motorna vozila";"Dornava";"2017";99
"..tovorna motorna vozila";"Dornava";"2018";104
"..tovorna motorna vozila";"Dornava";"2019";101
"..tovorna motorna vozila";"Dravograd";"2010";332
"..tovorna motorna vozila";"Dravograd";"2011";352
"..tovorna motorna vozila";"Dravograd";"2012";344
"..tovorna motorna vozila";"Dravograd";"2013";361
"..tovorna motorna vozila";"Dravograd";"2014";367
"..tovorna motorna vozila";"Dravograd";"2015";360
"..tovorna motorna vozila";"Dravograd";"2016";362
"..tovorna motorna vozila";"Dravograd";"2017";408
"..tovorna motorna vozila";"Dravograd";"2018";433
"..tovorna motorna vozila";"Dravograd";"2019";460
"..tovorna motorna vozila";"Duplek";"2010";249
"..tovorna motorna vozila";"Duplek";"2011";253
"..tovorna motorna vozila";"Duplek";"2012";257
"..tovorna motorna vozila";"Duplek";"2013";268
"..tovorna motorna vozila";"Duplek";"2014";267
"..tovorna motorna vozila";"Duplek";"2015";280
"..tovorna motorna vozila";"Duplek";"2016";289
"..tovorna motorna vozila";"Duplek";"2017";305
"..tovorna motorna vozila";"Duplek";"2018";326
"..tovorna motorna vozila";"Duplek";"2019";338
"..tovorna motorna vozila";"Gorenja vas - Poljane";"2010";250
"..tovorna motorna vozila";"Gorenja vas - Poljane";"2011";263
"..tovorna motorna vozila";"Gorenja vas - Poljane";"2012";281
"..tovorna motorna vozila";"Gorenja vas - Poljane";"2013";293
"..tovorna motorna vozila";"Gorenja vas - Poljane";"2014";310
"..tovorna motorna vozila";"Gorenja vas - Poljane";"2015";338
"..tovorna motorna vozila";"Gorenja vas - Poljane";"2016";353
"..tovorna motorna vozila";"Gorenja vas - Poljane";"2017";375
"..tovorna motorna vozila";"Gorenja vas - Poljane";"2018";382
"..tovorna motorna vozila";"Gorenja vas - Poljane";"2019";422
"..tovorna motorna vozila";"Gorišnica";"2010";209
"..tovorna motorna vozila";"Gorišnica";"2011";217
"..tovorna motorna vozila";"Gorišnica";"2012";221
"..tovorna motorna vozila";"Gorišnica";"2013";245
"..tovorna motorna vozila";"Gorišnica";"2014";249
"..tovorna motorna vozila";"Gorišnica";"2015";260
"..tovorna motorna vozila";"Gorišnica";"2016";273
"..tovorna motorna vozila";"Gorišnica";"2017";288
"..tovorna motorna vozila";"Gorišnica";"2018";308
"..tovorna motorna vozila";"Gorišnica";"2019";324
"..tovorna motorna vozila";"Gorje";"2010";66
"..tovorna motorna vozila";"Gorje";"2011";78
"..tovorna motorna vozila";"Gorje";"2012";88
"..tovorna motorna vozila";"Gorje";"2013";80
"..tovorna motorna vozila";"Gorje";"2014";85
"..tovorna motorna vozila";"Gorje";"2015";87
"..tovorna motorna vozila";"Gorje";"2016";90
"..tovorna motorna vozila";"Gorje";"2017";101
"..tovorna motorna vozila";"Gorje";"2018";110
"..tovorna motorna vozila";"Gorje";"2019";117
"..tovorna motorna vozila";"Gornja Radgona";"2010";389
"..tovorna motorna vozila";"Gornja Radgona";"2011";376
"..tovorna motorna vozila";"Gornja Radgona";"2012";366
"..tovorna motorna vozila";"Gornja Radgona";"2013";347
"..tovorna motorna vozila";"Gornja Radgona";"2014";352
"..tovorna motorna vozila";"Gornja Radgona";"2015";363
"..tovorna motorna vozila";"Gornja Radgona";"2016";382
"..tovorna motorna vozila";"Gornja Radgona";"2017";403
"..tovorna motorna vozila";"Gornja Radgona";"2018";440
"..tovorna motorna vozila";"Gornja Radgona";"2019";448
"..tovorna motorna vozila";"Gornji Grad";"2010";87
"..tovorna motorna vozila";"Gornji Grad";"2011";83
"..tovorna motorna vozila";"Gornji Grad";"2012";86
"..tovorna motorna vozila";"Gornji Grad";"2013";88
"..tovorna motorna vozila";"Gornji Grad";"2014";80
"..tovorna motorna vozila";"Gornji Grad";"2015";90
"..tovorna motorna vozila";"Gornji Grad";"2016";97
"..tovorna motorna vozila";"Gornji Grad";"2017";105
"..tovorna motorna vozila";"Gornji Grad";"2018";115
"..tovorna motorna vozila";"Gornji Grad";"2019";115
"..tovorna motorna vozila";"Gornji Petrovci";"2010";45
"..tovorna motorna vozila";"Gornji Petrovci";"2011";49
"..tovorna motorna vozila";"Gornji Petrovci";"2012";55
"..tovorna motorna vozila";"Gornji Petrovci";"2013";54
"..tovorna motorna vozila";"Gornji Petrovci";"2014";53
"..tovorna motorna vozila";"Gornji Petrovci";"2015";53
"..tovorna motorna vozila";"Gornji Petrovci";"2016";53
"..tovorna motorna vozila";"Gornji Petrovci";"2017";58
"..tovorna motorna vozila";"Gornji Petrovci";"2018";59
"..tovorna motorna vozila";"Gornji Petrovci";"2019";58
"..tovorna motorna vozila";"Grad";"2010";40
"..tovorna motorna vozila";"Grad";"2011";44
"..tovorna motorna vozila";"Grad";"2012";48
"..tovorna motorna vozila";"Grad";"2013";43
"..tovorna motorna vozila";"Grad";"2014";48
"..tovorna motorna vozila";"Grad";"2015";50
"..tovorna motorna vozila";"Grad";"2016";58
"..tovorna motorna vozila";"Grad";"2017";66
"..tovorna motorna vozila";"Grad";"2018";75
"..tovorna motorna vozila";"Grad";"2019";82
"..tovorna motorna vozila";"Grosuplje";"2010";1190
"..tovorna motorna vozila";"Grosuplje";"2011";1212
"..tovorna motorna vozila";"Grosuplje";"2012";1206
"..tovorna motorna vozila";"Grosuplje";"2013";1235
"..tovorna motorna vozila";"Grosuplje";"2014";1281
"..tovorna motorna vozila";"Grosuplje";"2015";1311
"..tovorna motorna vozila";"Grosuplje";"2016";1461
"..tovorna motorna vozila";"Grosuplje";"2017";1554
"..tovorna motorna vozila";"Grosuplje";"2018";1734
"..tovorna motorna vozila";"Grosuplje";"2019";1798
"..tovorna motorna vozila";"Hajdina";"2010";170
"..tovorna motorna vozila";"Hajdina";"2011";168
"..tovorna motorna vozila";"Hajdina";"2012";168
"..tovorna motorna vozila";"Hajdina";"2013";186
"..tovorna motorna vozila";"Hajdina";"2014";191
"..tovorna motorna vozila";"Hajdina";"2015";186
"..tovorna motorna vozila";"Hajdina";"2016";191
"..tovorna motorna vozila";"Hajdina";"2017";192
"..tovorna motorna vozila";"Hajdina";"2018";224
"..tovorna motorna vozila";"Hajdina";"2019";227
"..tovorna motorna vozila";"Hoèe - Slivnica";"2010";500
"..tovorna motorna vozila";"Hoèe - Slivnica";"2011";506
"..tovorna motorna vozila";"Hoèe - Slivnica";"2012";511
"..tovorna motorna vozila";"Hoèe - Slivnica";"2013";507
"..tovorna motorna vozila";"Hoèe - Slivnica";"2014";468
"..tovorna motorna vozila";"Hoèe - Slivnica";"2015";491
"..tovorna motorna vozila";"Hoèe - Slivnica";"2016";575
"..tovorna motorna vozila";"Hoèe - Slivnica";"2017";622
"..tovorna motorna vozila";"Hoèe - Slivnica";"2018";701
"..tovorna motorna vozila";"Hoèe - Slivnica";"2019";732
"..tovorna motorna vozila";"Hodoš/Hodos";"2010";12
"..tovorna motorna vozila";"Hodoš/Hodos";"2011";5
"..tovorna motorna vozila";"Hodoš/Hodos";"2012";5
"..tovorna motorna vozila";"Hodoš/Hodos";"2013";4
"..tovorna motorna vozila";"Hodoš/Hodos";"2014";3
"..tovorna motorna vozila";"Hodoš/Hodos";"2015";4
"..tovorna motorna vozila";"Hodoš/Hodos";"2016";3
"..tovorna motorna vozila";"Hodoš/Hodos";"2017";5
"..tovorna motorna vozila";"Hodoš/Hodos";"2018";7
"..tovorna motorna vozila";"Hodoš/Hodos";"2019";8
"..tovorna motorna vozila";"Horjul";"2010";153
"..tovorna motorna vozila";"Horjul";"2011";148
"..tovorna motorna vozila";"Horjul";"2012";143
"..tovorna motorna vozila";"Horjul";"2013";146
"..tovorna motorna vozila";"Horjul";"2014";146
"..tovorna motorna vozila";"Horjul";"2015";153
"..tovorna motorna vozila";"Horjul";"2016";176
"..tovorna motorna vozila";"Horjul";"2017";180
"..tovorna motorna vozila";"Horjul";"2018";189
"..tovorna motorna vozila";"Horjul";"2019";207
"..tovorna motorna vozila";"Hrastnik";"2010";200
"..tovorna motorna vozila";"Hrastnik";"2011";200
"..tovorna motorna vozila";"Hrastnik";"2012";174
"..tovorna motorna vozila";"Hrastnik";"2013";189
"..tovorna motorna vozila";"Hrastnik";"2014";190
"..tovorna motorna vozila";"Hrastnik";"2015";208
"..tovorna motorna vozila";"Hrastnik";"2016";218
"..tovorna motorna vozila";"Hrastnik";"2017";235
"..tovorna motorna vozila";"Hrastnik";"2018";245
"..tovorna motorna vozila";"Hrastnik";"2019";269
"..tovorna motorna vozila";"Hrpelje - Kozina";"2010";313
"..tovorna motorna vozila";"Hrpelje - Kozina";"2011";331
"..tovorna motorna vozila";"Hrpelje - Kozina";"2012";323
"..tovorna motorna vozila";"Hrpelje - Kozina";"2013";324
"..tovorna motorna vozila";"Hrpelje - Kozina";"2014";340
"..tovorna motorna vozila";"Hrpelje - Kozina";"2015";375
"..tovorna motorna vozila";"Hrpelje - Kozina";"2016";390
"..tovorna motorna vozila";"Hrpelje - Kozina";"2017";405
"..tovorna motorna vozila";"Hrpelje - Kozina";"2018";425
"..tovorna motorna vozila";"Hrpelje - Kozina";"2019";427
"..tovorna motorna vozila";"Idrija";"2010";447
"..tovorna motorna vozila";"Idrija";"2011";480
"..tovorna motorna vozila";"Idrija";"2012";488
"..tovorna motorna vozila";"Idrija";"2013";514
"..tovorna motorna vozila";"Idrija";"2014";532
"..tovorna motorna vozila";"Idrija";"2015";539
"..tovorna motorna vozila";"Idrija";"2016";573
"..tovorna motorna vozila";"Idrija";"2017";584
"..tovorna motorna vozila";"Idrija";"2018";615
"..tovorna motorna vozila";"Idrija";"2019";637
"..tovorna motorna vozila";"Ig";"2010";273
"..tovorna motorna vozila";"Ig";"2011";286
"..tovorna motorna vozila";"Ig";"2012";286
"..tovorna motorna vozila";"Ig";"2013";282
"..tovorna motorna vozila";"Ig";"2014";290
"..tovorna motorna vozila";"Ig";"2015";310
"..tovorna motorna vozila";"Ig";"2016";323
"..tovorna motorna vozila";"Ig";"2017";331
"..tovorna motorna vozila";"Ig";"2018";351
"..tovorna motorna vozila";"Ig";"2019";351
"..tovorna motorna vozila";"Ilirska Bistrica";"2010";710
"..tovorna motorna vozila";"Ilirska Bistrica";"2011";737
"..tovorna motorna vozila";"Ilirska Bistrica";"2012";749
"..tovorna motorna vozila";"Ilirska Bistrica";"2013";758
"..tovorna motorna vozila";"Ilirska Bistrica";"2014";766
"..tovorna motorna vozila";"Ilirska Bistrica";"2015";792
"..tovorna motorna vozila";"Ilirska Bistrica";"2016";824
"..tovorna motorna vozila";"Ilirska Bistrica";"2017";881
"..tovorna motorna vozila";"Ilirska Bistrica";"2018";937
"..tovorna motorna vozila";"Ilirska Bistrica";"2019";982
"..tovorna motorna vozila";"Ivanèna Gorica";"2010";918
"..tovorna motorna vozila";"Ivanèna Gorica";"2011";964
"..tovorna motorna vozila";"Ivanèna Gorica";"2012";978
"..tovorna motorna vozila";"Ivanèna Gorica";"2013";980
"..tovorna motorna vozila";"Ivanèna Gorica";"2014";1055
"..tovorna motorna vozila";"Ivanèna Gorica";"2015";1032
"..tovorna motorna vozila";"Ivanèna Gorica";"2016";963
"..tovorna motorna vozila";"Ivanèna Gorica";"2017";1050
"..tovorna motorna vozila";"Ivanèna Gorica";"2018";1094
"..tovorna motorna vozila";"Ivanèna Gorica";"2019";1126
"..tovorna motorna vozila";"Izola/Isola";"2010";610
"..tovorna motorna vozila";"Izola/Isola";"2011";611
"..tovorna motorna vozila";"Izola/Isola";"2012";588
"..tovorna motorna vozila";"Izola/Isola";"2013";547
"..tovorna motorna vozila";"Izola/Isola";"2014";547
"..tovorna motorna vozila";"Izola/Isola";"2015";565
"..tovorna motorna vozila";"Izola/Isola";"2016";588
"..tovorna motorna vozila";"Izola/Isola";"2017";635
"..tovorna motorna vozila";"Izola/Isola";"2018";710
"..tovorna motorna vozila";"Izola/Isola";"2019";739
"..tovorna motorna vozila";"Jesenice";"2010";516
"..tovorna motorna vozila";"Jesenice";"2011";515
"..tovorna motorna vozila";"Jesenice";"2012";524
"..tovorna motorna vozila";"Jesenice";"2013";506
"..tovorna motorna vozila";"Jesenice";"2014";520
"..tovorna motorna vozila";"Jesenice";"2015";550
"..tovorna motorna vozila";"Jesenice";"2016";595
"..tovorna motorna vozila";"Jesenice";"2017";628
"..tovorna motorna vozila";"Jesenice";"2018";663
"..tovorna motorna vozila";"Jesenice";"2019";662
"..tovorna motorna vozila";"Jezersko";"2010";24
"..tovorna motorna vozila";"Jezersko";"2011";21
"..tovorna motorna vozila";"Jezersko";"2012";17
"..tovorna motorna vozila";"Jezersko";"2013";17
"..tovorna motorna vozila";"Jezersko";"2014";17
"..tovorna motorna vozila";"Jezersko";"2015";16
"..tovorna motorna vozila";"Jezersko";"2016";23
"..tovorna motorna vozila";"Jezersko";"2017";27
"..tovorna motorna vozila";"Jezersko";"2018";28
"..tovorna motorna vozila";"Jezersko";"2019";31
"..tovorna motorna vozila";"Juršinci";"2010";45
"..tovorna motorna vozila";"Juršinci";"2011";49
"..tovorna motorna vozila";"Juršinci";"2012";54
"..tovorna motorna vozila";"Juršinci";"2013";54
"..tovorna motorna vozila";"Juršinci";"2014";52
"..tovorna motorna vozila";"Juršinci";"2015";60
"..tovorna motorna vozila";"Juršinci";"2016";66
"..tovorna motorna vozila";"Juršinci";"2017";66
"..tovorna motorna vozila";"Juršinci";"2018";72
"..tovorna motorna vozila";"Juršinci";"2019";78
"..tovorna motorna vozila";"Kamnik";"2010";947
"..tovorna motorna vozila";"Kamnik";"2011";1005
"..tovorna motorna vozila";"Kamnik";"2012";1019
"..tovorna motorna vozila";"Kamnik";"2013";1037
"..tovorna motorna vozila";"Kamnik";"2014";1086
"..tovorna motorna vozila";"Kamnik";"2015";1149
"..tovorna motorna vozila";"Kamnik";"2016";1196
"..tovorna motorna vozila";"Kamnik";"2017";1264
"..tovorna motorna vozila";"Kamnik";"2018";1344
"..tovorna motorna vozila";"Kamnik";"2019";1431
"..tovorna motorna vozila";"Kanal";"2010";148
"..tovorna motorna vozila";"Kanal";"2011";144
"..tovorna motorna vozila";"Kanal";"2012";143
"..tovorna motorna vozila";"Kanal";"2013";145
"..tovorna motorna vozila";"Kanal";"2014";144
"..tovorna motorna vozila";"Kanal";"2015";153
"..tovorna motorna vozila";"Kanal";"2016";164
"..tovorna motorna vozila";"Kanal";"2017";187
"..tovorna motorna vozila";"Kanal";"2018";196
"..tovorna motorna vozila";"Kanal";"2019";209
"..tovorna motorna vozila";"Kidrièevo";"2010";264
"..tovorna motorna vozila";"Kidrièevo";"2011";276
"..tovorna motorna vozila";"Kidrièevo";"2012";284
"..tovorna motorna vozila";"Kidrièevo";"2013";312
"..tovorna motorna vozila";"Kidrièevo";"2014";333
"..tovorna motorna vozila";"Kidrièevo";"2015";343
"..tovorna motorna vozila";"Kidrièevo";"2016";363
"..tovorna motorna vozila";"Kidrièevo";"2017";374
"..tovorna motorna vozila";"Kidrièevo";"2018";397
"..tovorna motorna vozila";"Kidrièevo";"2019";441
"..tovorna motorna vozila";"Kobarid";"2010";116
"..tovorna motorna vozila";"Kobarid";"2011";121
"..tovorna motorna vozila";"Kobarid";"2012";121
"..tovorna motorna vozila";"Kobarid";"2013";123
"..tovorna motorna vozila";"Kobarid";"2014";132
"..tovorna motorna vozila";"Kobarid";"2015";124
"..tovorna motorna vozila";"Kobarid";"2016";131
"..tovorna motorna vozila";"Kobarid";"2017";131
"..tovorna motorna vozila";"Kobarid";"2018";138
"..tovorna motorna vozila";"Kobarid";"2019";143
"..tovorna motorna vozila";"Kobilje";"2010";7
"..tovorna motorna vozila";"Kobilje";"2011";6
"..tovorna motorna vozila";"Kobilje";"2012";6
"..tovorna motorna vozila";"Kobilje";"2013";7
"..tovorna motorna vozila";"Kobilje";"2014";6
"..tovorna motorna vozila";"Kobilje";"2015";7
"..tovorna motorna vozila";"Kobilje";"2016";7
"..tovorna motorna vozila";"Kobilje";"2017";7
"..tovorna motorna vozila";"Kobilje";"2018";8
"..tovorna motorna vozila";"Kobilje";"2019";8
"..tovorna motorna vozila";"Koèevje";"2010";546
"..tovorna motorna vozila";"Koèevje";"2011";544
"..tovorna motorna vozila";"Koèevje";"2012";521
"..tovorna motorna vozila";"Koèevje";"2013";525
"..tovorna motorna vozila";"Koèevje";"2014";525
"..tovorna motorna vozila";"Koèevje";"2015";559
"..tovorna motorna vozila";"Koèevje";"2016";578
"..tovorna motorna vozila";"Koèevje";"2017";615
"..tovorna motorna vozila";"Koèevje";"2018";676
"..tovorna motorna vozila";"Koèevje";"2019";742
"..tovorna motorna vozila";"Komen";"2010";151
"..tovorna motorna vozila";"Komen";"2011";149
"..tovorna motorna vozila";"Komen";"2012";156
"..tovorna motorna vozila";"Komen";"2013";157
"..tovorna motorna vozila";"Komen";"2014";151
"..tovorna motorna vozila";"Komen";"2015";158
"..tovorna motorna vozila";"Komen";"2016";155
